date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:48	11302/11302	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Oct%202018%2011:18:30%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/logo/500x50011.png	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/logo/500x50011.png	(from https://www.kumawatconstructions.com/)
11:54:49	57124/57124	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:49%20GMT	https://www.kumawatconstructions.com/aboutus	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/aboutus.html	(from https://www.kumawatconstructions.com/)
11:54:49	51911/51911	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:49%20GMT	https://www.kumawatconstructions.com/services	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/services.html	(from https://www.kumawatconstructions.com/)
11:54:50	48930/48930	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:49%20GMT	https://www.kumawatconstructions.com/projects	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/projects.html	(from https://www.kumawatconstructions.com/)
11:54:50	18712/18712	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:50%20GMT	https://www.kumawatconstructions.com/gallery	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/gallery.html	(from https://www.kumawatconstructions.com/)
11:54:51	41645/41645	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:50%20GMT	https://www.kumawatconstructions.com/blog	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/blog.html	(from https://www.kumawatconstructions.com/)
11:54:51	27640/27640	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:51%20GMT	https://www.kumawatconstructions.com/contactus	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/contactus.html	(from https://www.kumawatconstructions.com/)
11:54:52	285405/285405	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jun%202019%2007:44:39%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/slider/1.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/slider/1.jpg	(from https://www.kumawatconstructions.com/)
11:54:52	287366/287366	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jun%202019%2007:45:33%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/slider/3.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/slider/3.jpg	(from https://www.kumawatconstructions.com/)
11:54:53	324553/324553	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jun%202019%2007:45:07%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/slider/2.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/slider/2.jpg	(from https://www.kumawatconstructions.com/)
11:54:53	124524/124524	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jun%202019%2007:46:13%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/slider/5.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/slider/5.jpg	(from https://www.kumawatconstructions.com/)
11:54:53	11379/11379	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:57:04%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/events/cracks-250x250.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/events/cracks-250x250.jpg	(from https://www.kumawatconstructions.com/)
11:54:54	486981/486981	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jun%202019%2007:46:46%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/slider/slideNew1.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/slider/slideNew1.jpg	(from https://www.kumawatconstructions.com/)
11:54:54	29676/29676	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:54%20GMT	https://www.kumawatconstructions.com/servicedetails/9	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/servicedetails/9.html	(from https://www.kumawatconstructions.com/)
11:54:54	20257/20257	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:44:02%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/events/jquar-min-1.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/events/jquar-min-1.jpg	(from https://www.kumawatconstructions.com/)
11:54:54	292578/292578	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Jun%202019%2007:45:54%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/slider/4.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/slider/4.jpg	(from https://www.kumawatconstructions.com/)
11:54:55	29701/29701	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:55%20GMT	https://www.kumawatconstructions.com/servicedetails/8	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/servicedetails/8.html	(from https://www.kumawatconstructions.com/)
11:54:55	29614/29614	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:55%20GMT	https://www.kumawatconstructions.com/servicedetails/7	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/servicedetails/7.html	(from https://www.kumawatconstructions.com/)
11:54:55	250968/250968	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jun%202019%2013:09:10%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/events/lighting%20design%20service_0.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/events/lighting%20design%20service_0.jpg	(from https://www.kumawatconstructions.com/)
11:54:56	29633/29633	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:56%20GMT	https://www.kumawatconstructions.com/servicedetails/6	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/servicedetails/6.html	(from https://www.kumawatconstructions.com/)
11:54:56	169782/169782	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:46:18%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/events/WhatsApp%20Image%202020-09-02%20at%2015.21.25.jpeg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/events/WhatsApp%20Image%202020-09-02%20at%2015.21.25.jpg	(from https://www.kumawatconstructions.com/)
11:54:56	29686/29686	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:56%20GMT	https://www.kumawatconstructions.com/servicedetails/5	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/servicedetails/5.html	(from https://www.kumawatconstructions.com/)
11:54:56	282748/282748	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:48:11%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/events/IMG-20190626-WA0024.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/events/IMG-20190626-WA0024.jpg	(from https://www.kumawatconstructions.com/)
11:54:57	11196/11196	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jun%202019%2012:58:33%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/events/images.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/events/images.jpg	(from https://www.kumawatconstructions.com/)
11:54:57	29666/29666	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:57%20GMT	https://www.kumawatconstructions.com/servicedetails/4	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/servicedetails/4.html	(from https://www.kumawatconstructions.com/)
11:54:57	58945/58945	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Jun%202019%2012:40:36%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/events/sharing-facebook.png	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/events/sharing-facebook.png	(from https://www.kumawatconstructions.com/)
11:54:57	29590/29590	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:57%20GMT	https://www.kumawatconstructions.com/servicedetails/3	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/servicedetails/3.html	(from https://www.kumawatconstructions.com/)
11:54:58	29657/29657	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:58%20GMT	https://www.kumawatconstructions.com/servicedetails/2	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/servicedetails/2.html	(from https://www.kumawatconstructions.com/)
11:54:59	14909/14909	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Oct%202018%2013:28:12%20GMT	https://www.kumawatconstructions.com/assets/img/project/project-1-370x245.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/img/project/project-1-370x245.jpg	(from https://www.kumawatconstructions.com/)
11:54:59	29651/29651	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jul%202022%2006:21:58%20GMT	https://www.kumawatconstructions.com/servicedetails/1	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/servicedetails/1.html	(from https://www.kumawatconstructions.com/)
11:54:59	14909/14909	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Oct%202018%2013:28:13%20GMT	https://www.kumawatconstructions.com/assets/img/project/project-2-370x245.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/assets/img/project/project-2-370x245.jpg	(from https://www.kumawatconstructions.com/)
11:54:59	561712/561712	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Dec%202020%2011:17:49%20GMT	https://www.kumawatconstructions.com/administrator/assets/dist/img/events/Web_Photo_Editor.jpg	C:/Users/Admin/Desktop/project%20copy/online7/www.kumawatconstructions.com/administrator/assets/dist/img/events/Web_Photo_Editor.jpg	(from https://www.kumawatconstructions.com/)
